 ,Area,Mean
1,34.701,0
2,34.701,0
3,34.701,0
4,34.701,0
5,34.701,0
6,34.701,0
7,34.701,0
8,34.701,0
9,34.701,0
10,34.701,0
11,34.701,0
12,34.701,0
13,34.701,0
14,34.701,0
15,34.701,0
16,34.701,0
17,34.701,0
18,34.701,0
19,34.701,0
20,34.701,0
21,34.701,0
22,34.701,0
23,34.701,0
24,34.701,0
25,34.701,0
26,34.701,0
27,34.701,0
28,34.701,0
29,34.701,0
30,34.701,0
31,34.701,0
32,34.701,0
33,34.701,0
34,34.701,0
35,34.701,0
36,34.701,0
37,34.701,0
38,34.701,0
39,34.701,0
40,34.701,0
41,34.701,0
42,34.701,0
43,34.701,0
44,34.701,0
45,34.701,0
46,34.701,0
47,34.701,0
48,34.701,0
49,34.701,0
50,34.701,0
51,34.701,0
52,34.701,0
53,34.701,0
54,34.701,0
55,34.701,0
56,34.701,0
57,34.701,0
58,34.701,0
59,34.701,0
60,34.701,0
61,34.701,0
62,34.701,0
63,34.701,0
64,34.701,0
65,34.701,0
66,34.701,0
67,34.701,0
68,34.701,0
69,34.701,0
70,34.701,0
71,34.701,0
72,34.701,0
73,34.701,0
74,34.701,0
75,34.701,0
76,34.701,0
77,34.701,0
78,34.701,0
79,34.701,0
80,34.701,0
81,34.701,0
82,34.701,0
83,34.701,0
84,34.701,0
85,34.701,0
86,34.701,0
87,34.701,0
88,34.701,0
89,34.701,0
90,34.701,0
91,34.701,0
92,34.701,0
93,34.701,0
94,34.701,0
95,34.701,0
96,34.701,0
97,34.701,0
98,34.701,0
99,34.701,0
100,34.701,0
101,34.701,0
102,34.701,0
103,34.701,0
104,34.701,0
105,34.701,0
106,34.701,0
107,34.701,0
108,34.701,0
109,34.701,0
110,34.701,0
111,34.701,0
112,34.701,0
113,34.701,0
114,34.701,0
115,34.701,0
116,34.701,0
117,34.701,0
118,34.701,0
119,34.701,0
120,34.701,0
121,34.701,0
122,34.701,0
123,34.701,0
124,34.701,0
125,34.701,0
126,34.701,0
127,34.701,0
128,34.701,0
129,34.701,0
130,34.701,0
131,34.701,0
132,34.701,0
133,34.701,0
134,34.701,0
135,34.701,0
136,34.701,0
137,34.701,0
138,34.701,0
139,34.701,0
140,34.701,0
141,34.701,0
142,34.701,0
143,34.701,0
144,34.701,0
145,34.701,0
146,34.701,0
147,34.701,0
148,34.701,0
149,34.701,0
150,34.701,0
151,34.701,0
152,34.701,0
153,34.701,0
154,34.701,0
155,34.701,0
156,34.701,0
157,34.701,0
158,34.701,0
159,34.701,0
160,34.701,0
161,34.701,0
162,34.701,0
163,34.701,0
164,34.701,0
165,34.701,0
166,34.701,0
167,34.701,0
168,34.701,0
169,34.701,0
170,34.701,0
171,34.701,0
172,34.701,0
173,34.701,0
174,34.701,0
175,34.701,0
176,34.701,0
177,34.701,0
178,34.701,0
179,34.701,0
180,34.701,0
181,34.701,0
182,34.701,0
183,34.701,0
184,34.701,0
185,34.701,0
186,34.701,0
187,34.701,0
188,34.701,0
189,34.701,0
190,34.701,0
191,34.701,0
192,34.701,0
193,34.701,0
194,34.701,0
195,34.701,0
196,34.701,0
197,34.701,0
198,34.701,0
199,34.701,0
200,34.701,0
201,34.701,0
202,34.701,0
203,34.701,0
204,34.701,0
205,34.701,0
206,34.701,0
207,34.701,0
208,34.701,0
209,34.701,0
210,34.701,0
211,34.701,0
212,34.701,0
213,34.701,0
214,34.701,0
215,34.701,0
216,34.701,0
217,34.701,0
218,34.701,0
219,34.701,0
220,34.701,0
221,34.701,0
222,34.701,0
223,34.701,0
224,34.701,0
225,34.701,0
226,34.701,0
227,34.701,0
228,34.701,0
229,34.701,0
230,34.701,0
231,34.701,0
232,34.701,0
233,34.701,0
234,34.701,0
235,34.701,0
236,34.701,0
237,34.701,0
238,34.701,0
239,34.701,0
240,34.701,0
241,34.701,0
242,34.701,0
243,0.005,255
244,0.012,255
245,0.029,255
246,0.018,255
247,0.032,255
248,0.037,255
249,0.023,255
250,0.033,255
251,0.064,255
252,0.076,255
253,0.074,255
254,0.065,255
255,0.071,255
256,0.092,255
257,0.132,255
258,0.136,255
259,0.151,255
260,0.167,255
261,0.221,255
262,0.171,255
263,0.213,255
264,0.215,255
265,0.209,255
266,0.195,255
267,0.272,255
268,0.219,255
269,0.192,255
270,0.260,255
271,0.227,255
272,0.192,255
273,0.256,255
274,0.233,255
275,0.357,255
276,0.287,255
277,0.266,255
278,0.237,255
279,0.277,255
280,0.302,255
281,0.243,255
282,0.280,255
283,0.237,255
284,0.311,255
285,0.317,255
286,0.280,255
287,0.455,255
288,0.346,255
289,0.374,255
290,0.419,255
291,0.418,255
292,0.302,255
293,0.357,255
294,0.323,255
295,0.462,255
296,0.451,255
297,0.459,255
298,0.517,255
299,0.480,255
300,0.471,255
301,0.536,255
302,0.458,255
303,0.518,255
304,0.478,255
305,0.381,255
306,0.489,255
307,0.354,255
308,0.423,255
309,0.411,255
310,0.425,255
311,0.324,255
312,0.385,255
313,0.381,255
314,0.419,255
315,0.423,255
316,0.368,255
317,0.542,255
318,0.325,255
319,0.459,255
320,0.188,255
321,0.482,255
322,0.497,255
323,0.386,255
324,0.396,255
325,0.402,255
326,0.488,255
327,0.311,255
328,0.340,255
329,0.315,255
330,0.256,255
331,0.290,255
332,0.263,255
333,0.591,255
334,0.559,255
335,0.269,255
336,0.583,255
337,0.395,255
338,0.607,255
339,0.636,255
340,0.420,255
341,0.459,255
342,0.239,255
343,0.398,255
344,0.343,255
345,0.410,255
346,0.173,255
347,0.188,255
348,0.530,255
349,0.315,255
350,0.494,255
351,0.351,255
352,0.255,255
353,0.234,255
354,0.268,255
355,0.227,255
356,0.717,255
357,0.633,255
358,0.430,255
359,0.406,255
360,0.506,255
361,0.309,255
362,0.494,255
363,0.291,255
364,0.331,255
365,0.338,255
366,0.536,255
367,0.206,255
368,0.418,255
369,0.310,255
370,0.283,255
371,0.482,255
372,0.299,255
373,0.293,255
374,0.339,255
375,0.243,255
376,0.246,255
377,0.548,255
378,0.342,255
